name,Region,Last Update,Confirmed,Deaths,Recovered,Date
Liaoning,Mainland China,2020-01-30 21:30:00,45,0,1,01-30-2020
Shanxi,Mainland China,2020-01-30 21:30:00,39,0,1,01-30-2020
Tianjin,Mainland China,2020-01-30 21:30:00,32,0,0,01-30-2020
Gansu,Mainland China,2020-01-30 21:30:00,29,0,0,01-30-2020
Ningxia,Mainland China,2020-01-30 21:30:00,21,0,1,01-30-2020
Nei Mongol,Mainland China,2020-01-30 21:30:00,20,0,0,01-30-2020
Xinjiang Uygur,Mainland China,2020-01-30 21:30:00,17,0,0,01-30-2020
Guizhou,Mainland China,2020-01-30 21:30:00,15,0,1,01-30-2020
Jilin,Mainland China,2020-01-30 21:30:00,14,0,1,01-30-2020
Thailand,Thailand,2020-01-30 21:30:00,14,0,5,01-30-2020
Hong Kong,Hong Kong,2020-01-30 21:30:00,12,0,0,01-30-2020
Japan,Japan,2020-01-30 21:30:00,11,0,1,01-30-2020
Singapore,Singapore,2020-01-30 21:30:00,10,0,0,01-30-2020
Australia,Australia,2020-01-30 21:30:00,9,0,2,01-30-2020
Taiwan,Taiwan,2020-01-30 21:30:00,9,0,0,01-30-2020
Malaysia,Malaysia,2020-01-30 21:30:00,8,0,0,01-30-2020
Qinghai,Mainland China,2020-01-30 21:30:00,8,0,0,01-30-2020
Macau,Macau,2020-01-30 21:30:00,7,0,0,01-30-2020
South Korea,South Korea,2020-01-30 21:30:00,6,0,0,01-30-2020
France,France,2020-01-30 21:30:00,5,0,0,01-30-2020
Germany,Germany,2020-01-30 21:30:00,4,0,0,01-30-2020
United Arab Emirates,United Arab Emirates,2020-01-30 21:30:00,4,0,0,01-30-2020
Canada,Canada,2020-01-30 21:30:00,3,0,0,01-30-2020
California,USA,2020-01-30 21:30:00 * CTY: LA 1; Orange 1,2,0,0,01-30-2020
Illinois,USA,2020-01-30 21:30:00,2,0,0,01-30-2020
Italy,Italy,2020-01-30 21:30:00,2,0,0,01-30-2020
Vietnam,Vietnam,2020-01-30 21:30:00,2,0,0,01-30-2020
Arizona,USA,2020-01-30 21:30:00,1,0,0,01-30-2020
Cambodia,Cambodia,2020-01-30 21:30:00,1,0,0,01-30-2020
Finland,Finland,2020-01-30 21:30:00,1,0,0,01-30-2020
India,India,2020-01-30 21:30:00,1,0,0,01-30-2020
Nepal,Nepal,2020-01-30 21:30:00,1,0,0,01-30-2020
Philippines,Philippines,2020-01-30 21:30:00,1,0,0,01-30-2020
Sri Lanka,Sri Lanka,2020-01-30 21:30:00,1,0,0,01-30-2020
Xizang,Mainland China,2020-01-30 21:30:00,1,0,0,01-30-2020
Washington,USA,2020-01-30 21:30:00,1,0,0,01-30-2020
Hubei,Mainland China,2020-01-31 14:00:00,5806,204,141,01-31-2020
Zhejiang,Mainland China,2020-01-31 14:00:00,538,0,14,01-31-2020
Guangdong,Mainland China,2020-01-31 14:00:00,436,0,11,01-31-2020
Henan,Mainland China,2020-01-31 14:00:00,352,2,3,01-31-2020
Hunan,Mainland China,2020-01-31 14:00:00,332,0,2,01-31-2020
Jiangxi,Mainland China,2020-01-31 14:00:00,240,0,7,01-31-2020
Anhui,Mainland China,2020-01-31 14:00:00,237,0,3,01-31-2020
Chongqing,Mainland China,2020-01-31 14:00:00,211,0,1,01-31-2020
Shandong,Mainland China,2020-01-31 14:00:00,184,0,2,01-31-2020
Sichuan,Mainland China,2020-01-31 14:00:00,177,1,1,01-31-2020
Jiangsu,Mainland China,2020-01-31 14:00:00,168,0,5,01-31-2020
Beijing,Mainland China,2020-01-31 14:00:00,139,1,5,01-31-2020
Shanghai,Mainland China,2020-01-31 14:00:00,135,1,9,01-31-2020
Fujian,Mainland China,2020-01-31 14:00:00,120,0,0,01-31-2020
Guangxi,Mainland China,2020-01-31 14:00:00,87,0,2,01-31-2020
Shaanxi,Mainland China,2020-01-31 14:00:00,87,0,0,01-31-2020
Yunnan,Mainland China,2020-01-31 14:00:00,83,0,1,01-31-2020
Hebei,Mainland China,2020-01-31 14:00:00,82,1,0,01-31-2020
Heilongjiang,Mainland China,2020-01-31 14:00:00,59,2,0,01-31-2020
Hainan,Mainland China,2020-01-31 14:00:00,52,1,1,01-31-2020
Liaoning,Mainland China,2020-01-31 14:00:00,48,0,1,01-31-2020
Shanxi,Mainland China,2020-01-31 14:00:00,39,0,1,01-31-2020
Tianjin,Mainland China,2020-01-31 14:00:00,32,0,0,01-31-2020
Gansu,Mainland China,2020-01-31 14:00:00,29,0,0,01-31-2020
Guizhou,Mainland China,2020-01-31 14:00:00,29,0,2,01-31-2020
Ningxia,Mainland China,2020-01-31 14:00:00,21,0,0,01-31-2020
Nei Mongol,Mainland China,2020-01-31 14:00:00,20,0,1,01-31-2020
Thailand,Thailand,2020-01-31 14:00:00,19,0,5,01-31-2020
Xinjiang Uygur,Mainland China,2020-01-31 14:00:00,17,0,0,01-31-2020
Japan,Japan,2020-01-31 14:00:00,15,0,1,01-31-2020
Jilin,Mainland China,2020-01-31 14:00:00,14,0,1,01-31-2020
Singapore,Singapore,2020-01-31 14:00:00,13,0,0,01-31-2020
Hong Kong,Hong Kong,2020-01-31 14:00:00,12,0,0,01-31-2020
South Korea,South Korea,2020-01-31 14:00:00,11,0,0,01-31-2020
Taiwan,Taiwan,2020-01-31 14:00:00,10,0,0,01-31-2020
Australia,Australia,2020-01-31 14:00:00,9,0,2,01-31-2020
Malaysia,Malaysia,2020-01-31 14:00:00,8,0,0,01-31-2020
Qinghai,Mainland China,2020-01-31 14:00:00,8,0,0,01-31-2020
Macau,Macau,2020-01-31 14:00:00,7,0,0,01-31-2020
France,France,2020-01-31 14:00:00,5,0,0,01-31-2020
Germany,Germany,2020-01-31 14:00:00,5,0,0,01-31-2020
United Arab Emirates,United Arab Emirates,2020-01-31 14:00:00,4,0,0,01-31-2020
California,USA,2020-01-31 17:00:00 * CTY: LA 1; Orange 1; 1 Santa Clara,3,0,0,01-31-2020
Canada,Canada,2020-01-31 14:00:00,3,0,0,01-31-2020
Illinois,USA,2020-01-31 14:00:00,2,0,0,01-31-2020
Italy,Italy,2020-01-31 14:00:00,2,0,0,01-31-2020
Russia,Russia,2020-01-31 14:00:00,2,0,0,01-31-2020
United Kingdom,United Kingdom,2020-01-31 14:00:00,2,0,0,01-31-2020
Vietnam,Vietnam,2020-01-31 14:00:00,2,0,0,01-31-2020
Arizona,USA,2020-01-31 14:00:00,1,0,0,01-31-2020
Cambodia,Cambodia,2020-01-31 14:00:00,1,0,0,01-31-2020
Finland,Finland,2020-01-31 14:00:00,1,0,0,01-31-2020
India,India,2020-01-31 14:00:00,1,0,0,01-31-2020
Nepal,Nepal,2020-01-31 14:00:00,1,0,0,01-31-2020
Philippines,Philippines,2020-01-31 14:00:00,1,0,0,01-31-2020
Sri Lanka,Sri Lanka,2020-01-31 14:00:00,1,0,0,01-31-2020
Sweden,Sweden,2020-01-31 14:00:00,1,0,0,01-31-2020
Xizang,Mainland China,2020-01-31 14:00:00,1,0,0,01-31-2020
Washington,USA,2020-01-31 14:00:00,1,0,0,01-31-2020
Hubei,Mainland China,2020-02-01 23:33:00,9074,294,215,02-01-2020
Zhejiang,Mainland China,2020-02-02 02:13:00,661,0,23,02-01-2020
Guangdong,Mainland China,2020-02-02 01:23:00,604,0,14,02-01-2020
Henan,Mainland China,2020-02-02 00:53:00,493,2,4,02-01-2020
Hunan,Mainland China,2020-02-02 01:53:00,463,0,8,02-01-2020
Anhui,Mainland China,2020-02-02 01:33:00,340,0,5,02-01-2020
Jiangxi,Mainland China,2020-02-02 01:23:00,333,0,10,02-01-2020
Chongqing,Mainland China,2020-02-01 23:43:00,262,1,3,02-01-2020
Jiangsu,Mainland China,2020-02-02 01:13:00,236,0,6,02-01-2020
Sichuan,Mainland China,2020-02-02 01:03:00,231,1,3,02-01-2020
Shandong,Mainland China,2020-02-02 01:03:00,225,0,5,02-01-2020
Beijing,Mainland China,2020-02-02 03:05:00,183,1,9,02-01-2020
Shanghai,Mainland China,2020-02-02 00:23:00,177,1,10,02-01-2020
Fujian,Mainland China,2020-02-02 03:43:00,159,0,0,02-01-2020
Shaanxi,Mainland China,2020-02-02 03:23:00,116,0,0,02-01-2020
Guangxi,Mainland China,2020-02-02 00:23:00,111,0,2,02-01-2020
Hebei,Mainland China,2020-02-02 02:53:00,104,1,3,02-01-2020
Heilongjiang,Mainland China,2020-02-02 03:23:00,95,2,2,02-01-2020
Yunnan,Mainland China,2020-02-01 15:53:00,93,0,2,02-01-2020
Liaoning,Mainland China,2020-02-01 15:23:00,64,0,1,02-01-2020
Hainan,Mainland China,2020-02-02 01:03:00,63,1,1,02-01-2020
Shanxi,Mainland China,2020-02-01 23:33:00,56,0,1,02-01-2020
Tianjin,Mainland China,2020-02-02 02:03:00,45,0,0,02-01-2020
Gansu,Mainland China,2020-02-01 15:43:00,40,0,0,02-01-2020
Guizhou,Mainland China,2020-02-02 01:03:00,38,0,2,02-01-2020
Ningxia,Mainland China,2020-02-02 01:43:00,28,0,0,02-01-2020
Nei Mongol,Mainland China,2020-02-02 03:43:00,27,0,1,02-01-2020
Jilin,Mainland China,2020-02-02 02:33:00,23,0,1,02-01-2020
Xinjiang Uygur,Mainland China,2020-02-02 00:43:00,21,0,0,02-01-2020
Japan,Japan,2020-02-01 18:53:00,20,0,1,02-01-2020
Thailand,Thailand,2020-01-31 10:37:00,19,0,5,02-01-2020
Singapore,Singapore,2020-02-02 01:03:00,18,0,0,02-01-2020
South Korea,South Korea,2020-02-02 02:23:00,15,0,0,02-01-2020
Hong Kong,Hong Kong,2020-02-02 01:03:00,14,0,0,02-01-2020
Australia,Australia,2020-02-01 18:12:00,12,0,2,02-01-2020
Taiwan,Taiwan,2020-01-31 15:20:00,10,0,0,02-01-2020
Qinghai,Mainland China,2020-02-01 05:37:00,9,0,0,02-01-2020
Germany,Germany,2020-02-01 23:33:00,8,0,0,02-01-2020
Malaysia,Malaysia,2020-01-31 08:15:00,8,0,0,02-01-2020
Macau,Macau,2020-01-31 08:15:00,7,0,0,02-01-2020
France,France,2020-02-01 01:52:00,6,0,0,02-01-2020
Vietnam,Vietnam,2020-02-01 07:38:00,6,0,1,02-01-2020
Canada,Canada,2020-02-01 18:12:00,4,0,0,02-01-2020
United Arab Emirates,United Arab Emirates,2020-01-31 08:15:00,4,0,0,02-01-2020
California,USA,2020-02-01 19:53:00 * CTY: LA 1; Orange 1; 1 Santa Clara,3,0,0,02-01-2020
Illinois,USA,2020-02-01 19:43:00,2,0,0,02-01-2020
Italy,Italy,2020-01-31 08:15:00,2,0,0,02-01-2020
Philippines,Philippines,2020-02-02 03:33:00,2,1,0,02-01-2020
Russia,Russia,2020-01-31 16:13:00,2,0,0,02-01-2020
United Kingdom,United Kingdom,2020-02-01 01:52:00,2,0,0,02-01-2020
Arizona,USA,2020-02-01 19:43:00,1,0,0,02-01-2020
Cambodia,Cambodia,2020-01-31 08:15:00,1,0,0,02-01-2020
Finland,Finland,2020-01-31 08:15:00,1,0,0,02-01-2020
India,India,2020-01-31 08:15:00,1,0,0,02-01-2020
Massachusetts,USA,2020-02-01 19:43:00,1,0,0,02-01-2020
Nepal,Nepal,2020-01-31 08:15:00,1,0,0,02-01-2020
Spain,Spain,2020-02-01 23:43:00,1,0,0,02-01-2020
Sri Lanka,Sri Lanka,2020-01-31 08:15:00,1,0,0,02-01-2020
Sweden,Sweden,2020-02-01 02:13:00,1,0,0,02-01-2020
Xizang,Mainland China,2020-02-01 01:52:00,1,0,0,02-01-2020
Washington,USA,2020-02-01 19:43:00,1,0,0,02-01-2020
Hubei,Mainland China,2020-02-02 23:43:00,11177,350,295,02-02-2020
Zhejiang,Mainland China,2020-02-03 01:33:00,724,0,36,02-02-2020
Guangdong,Mainland China,2020-02-03 01:33:00,683,0,15,02-02-2020
Henan,Mainland China,2020-02-03 01:03:00,566,2,14,02-02-2020
Hunan,Mainland China,2020-02-03 01:33:00,521,0,16,02-02-2020
Anhui,Mainland China,2020-02-03 00:53:00,408,0,7,02-02-2020
Jiangxi,Mainland China,2020-02-03 01:33:00,391,0,18,02-02-2020
Chongqing,Mainland China,2020-02-02 23:33:00,300,2,7,02-02-2020
Jiangsu,Mainland China,2020-02-03 01:03:00,271,0,7,02-02-2020
Sichuan,Mainland China,2020-02-03 01:03:00,254,1,12,02-02-2020
Shandong,Mainland China,2020-02-03 01:13:00,246,0,6,02-02-2020
Shanghai,Mainland China,2020-02-03 00:03:00,193,1,10,02-02-2020
Beijing,Mainland China,2020-02-02 08:43:00,191,1,9,02-02-2020
Fujian,Mainland China,2020-02-02 03:43:00,159,0,0,02-02-2020
Guangxi,Mainland China,2020-02-03 00:13:00,127,0,2,02-02-2020
Shaanxi,Mainland China,2020-02-02 03:23:00,116,0,0,02-02-2020
Hebei,Mainland China,2020-02-03 00:23:00,113,1,3,02-02-2020
Yunnan,Mainland China,2020-02-02 18:03:00,105,0,3,02-02-2020
Heilongjiang,Mainland China,2020-02-02 03:23:00,95,2,2,02-02-2020
Hainan,Mainland China,2020-02-03 00:43:00,71,1,4,02-02-2020
Liaoning,Mainland China,2020-02-02 18:03:00,70,0,1,02-02-2020
Shanxi,Mainland China,2020-02-02 23:23:00,66,0,3,02-02-2020
Gansu,Mainland China,2020-02-02 23:43:00,51,0,3,02-02-2020
Tianjin,Mainland China,2020-02-02 09:43:00,48,0,1,02-02-2020
Guizhou,Mainland China,2020-02-03 01:03:00,46,0,2,02-02-2020
Jilin,Mainland China,2020-02-03 00:53:00,31,0,1,02-02-2020
Ningxia,Mainland China,2020-02-02 01:43:00,28,0,0,02-02-2020
Nei Mongol,Mainland China,2020-02-02 03:43:00,27,0,1,02-02-2020
Xinjiang Uygur,Mainland China,2020-02-03 01:13:00,24,0,0,02-02-2020
Japan,Japan,2020-02-01 18:53:00,20,0,1,02-02-2020
Thailand,Thailand,2020-01-31 10:37:00,19,0,5,02-02-2020
Singapore,Singapore,2020-02-02 01:03:00,18,0,0,02-02-2020
Hong Kong,Hong Kong,2020-02-02 23:53:00,15,0,0,02-02-2020
South Korea,South Korea,2020-02-02 02:23:00,15,0,0,02-02-2020
Australia,Australia,2020-02-01 18:12:00,12,0,2,02-02-2020
Qinghai,Mainland China,2020-02-02 05:33:00,11,0,0,02-02-2020
Germany,Germany,2020-02-02 18:03:00,10,0,0,02-02-2020
Taiwan,Taiwan,2020-01-31 15:20:00,10,0,0,02-02-2020
Macau,Macau,2020-02-02 04:23:00,8,0,0,02-02-2020
Malaysia,Malaysia,2020-01-31 08:15:00,8,0,0,02-02-2020
France,France,2020-02-01 01:52:00,6,0,0,02-02-2020
Vietnam,Vietnam,2020-02-01 07:38:00,6,0,1,02-02-2020
United Arab Emirates,United Arab Emirates,2020-02-02 05:43:00,5,0,0,02-02-2020
Canada,Canada,2020-02-01 18:12:00,4,0,0,02-02-2020
California,USA,2020-02-02 19:53:00 * CTY: LA 1; Orange 1; 1 Santa Clara; 1 San Benito,4,0,0,02-02-2020
Illinois,USA,2020-02-01 19:43:00,2,0,0,02-02-2020
India,India,2020-02-02 06:03:00,2,0,0,02-02-2020
Italy,Italy,2020-01-31 08:15:00,2,0,0,02-02-2020
Philippines,Philippines,2020-02-02 03:33:00,2,1,0,02-02-2020
Russia,Russia,2020-01-31 16:13:00,2,0,0,02-02-2020
United Kingdom,United Kingdom,2020-02-01 01:52:00,2,0,0,02-02-2020
Arizona,USA,2020-02-01 19:43:00,1,0,0,02-02-2020
Cambodia,Cambodia,2020-01-31 08:15:00,1,0,0,02-02-2020
Finland,Finland,2020-01-31 08:15:00,1,0,0,02-02-2020
Massachusetts,USA,2020-02-01 19:43:00,1,0,0,02-02-2020
Nepal,Nepal,2020-01-31 08:15:00,1,0,0,02-02-2020
Spain,Spain,2020-02-01 23:43:00,1,0,0,02-02-2020
Sri Lanka,Sri Lanka,2020-01-31 08:15:00,1,0,0,02-02-2020
Sweden,Sweden,2020-02-01 02:13:00,1,0,0,02-02-2020
Xizang,Mainland China,2020-02-01 01:52:00,1,0,0,02-02-2020
Washington,USA,2020-02-01 19:43:00,1,0,0,02-02-2020
Hubei,Mainland China,2020-02-04 01:23:00,13522,414,396,02-03-2020
Zhejiang,Mainland China,2020-02-04 01:43:00,829,0,48,02-03-2020
Guangdong,Mainland China,2020-02-04 01:43:00,797,0,21,02-03-2020
Henan,Mainland China,2020-02-04 01:23:00,675,2,20,02-03-2020
Hunan,Mainland China,2020-02-04 01:43:00,593,0,22,02-03-2020
Anhui,Mainland China,2020-02-04 00:43:00,480,0,14,02-03-2020
Jiangxi,Mainland China,2020-02-04 01:43:00,476,0,19,02-03-2020
Chongqing,Mainland China,2020-02-03 23:43:00,337,2,9,02-03-2020
Jiangsu,Mainland China,2020-02-04 01:03:00,308,0,8,02-03-2020
Sichuan,Mainland China,2020-02-04 01:43:00,282,1,14,02-03-2020
Shandong,Mainland China,2020-02-04 00:53:00,270,0,7,02-03-2020
Beijing,Mainland China,2020-02-03 09:23:00,212,1,12,02-03-2020
Shanghai,Mainland China,2020-02-04 00:13:00,208,1,10,02-03-2020
Fujian,Mainland China,2020-02-03 11:33:00,179,0,1,02-03-2020
Heilongjiang,Mainland China,2020-02-04 00:53:00,155,2,2,02-03-2020
Shaanxi,Mainland China,2020-02-04 02:33:00,142,0,1,02-03-2020
Guangxi,Mainland China,2020-02-04 00:33:00,139,0,7,02-03-2020
Hebei,Mainland China,2020-02-04 00:23:00,126,1,3,02-03-2020
Yunnan,Mainland China,2020-02-03 23:23:00,117,0,5,02-03-2020
Hainan,Mainland China,2020-02-04 00:43:00,79,1,4,02-03-2020
Liaoning,Mainland China,2020-02-03 17:11:00,74,0,1,02-03-2020
Shanxi,Mainland China,2020-02-03 23:13:00,74,0,2,02-03-2020
Tianjin,Mainland China,2020-02-03 13:53:00,60,0,1,02-03-2020
Guizhou,Mainland China,2020-02-04 01:03:00,56,0,2,02-03-2020
Gansu,Mainland China,2020-02-03 23:03:00,55,0,3,02-03-2020
Jilin,Mainland China,2020-02-04 00:23:00,42,0,1,02-03-2020
Nei Mongol,Mainland China,2020-02-03 03:03:00,34,0,1,02-03-2020
Ningxia,Mainland China,2020-02-04 02:13:00,34,0,1,02-03-2020
Xinjiang Uygur,Mainland China,2020-02-04 01:33:00,29,0,0,02-03-2020
Japan,Japan,2020-02-01 18:53:00,20,0,1,02-03-2020
Thailand,Thailand,2020-01-31 10:37:00,19,0,5,02-03-2020
Singapore,Singapore,2020-02-02 01:03:00,18,0,0,02-03-2020
Hong Kong,Hong Kong,2020-02-02 23:53:00,15,0,0,02-03-2020
Qinghai,Mainland China,2020-02-04 01:33:00,15,0,0,02-03-2020
South Korea,South Korea,2020-02-02 02:23:00,15,0,0,02-03-2020
Australia,Australia,2020-02-01 18:12:00,12,0,2,02-03-2020
Germany,Germany,2020-02-03 20:53:00,12,0,0,02-03-2020
Taiwan,Taiwan,2020-01-31 15:20:00,10,0,0,02-03-2020
Macau,Macau,2020-02-02 04:23:00,8,0,0,02-03-2020
Malaysia,Malaysia,2020-01-31 08:15:00,8,0,0,02-03-2020
Vietnam,Vietnam,2020-02-03 21:43:00,8,0,1,02-03-2020
France,France,2020-02-01 01:52:00,6,0,0,02-03-2020
United Arab Emirates,United Arab Emirates,2020-02-02 05:43:00,5,0,0,02-03-2020
Canada,Canada,2020-02-04 00:13:00,4,0,0,02-03-2020
India,India,2020-02-03 21:43:00,3,0,0,02-03-2020
California,USA,2020-02-03 03:53:00 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito,6,0,0,02-03-2020
Illinois,USA,2020-02-01 19:43:00,2,0,0,02-03-2020
Italy,Italy,2020-01-31 08:15:00,2,0,0,02-03-2020
Philippines,Philippines,2020-02-02 03:33:00,2,1,0,02-03-2020
Russia,Russia,2020-01-31 16:13:00,2,0,0,02-03-2020
United Kingdom,United Kingdom,2020-02-01 01:52:00,2,0,0,02-03-2020
Arizona,USA,2020-02-01 19:43:00,1,0,0,02-03-2020
Cambodia,Cambodia,2020-01-31 08:15:00,1,0,0,02-03-2020
Finland,Finland,2020-01-31 08:15:00,1,0,0,02-03-2020
Massachusetts,USA,2020-02-01 19:43:00,1,0,0,02-03-2020
Nepal,Nepal,2020-01-31 08:15:00,1,0,0,02-03-2020
Spain,Spain,2020-02-01 23:43:00,1,0,0,02-03-2020
Sri Lanka,Sri Lanka,2020-01-31 08:15:00,1,0,0,02-03-2020
Sweden,Sweden,2020-02-01 02:13:00,1,0,0,02-03-2020
Xizang,Mainland China,2020-02-01 01:52:00,1,0,0,02-03-2020
Washington,USA,2020-02-01 19:43:00,1,0,0,02-03-2020
Hubei,Mainland China,2020-02-04 23:43:00,16678,479,522,02-04-2020
Zhejiang,Mainland China,2020-02-05 01:33:00,895,0,63,02-04-2020
Guangdong,Mainland China,2020-02-05 02:03:00,870,0,32,02-04-2020
Henan,Mainland China,2020-02-05 01:13:00,764,2,41,02-04-2020
Hunan,Mainland China,2020-02-05 01:43:00,661,0,35,02-04-2020
Jiangxi,Mainland China,2020-02-05 01:33:00,548,0,27,02-04-2020
Anhui,Mainland China,2020-02-05 01:13:00,530,0,20,02-04-2020
Chongqing,Mainland China,2020-02-05 00:13:00,366,2,14,02-04-2020
Jiangsu,Mainland China,2020-02-05 02:43:00,341,0,13,02-04-2020
Sichuan,Mainland China,2020-02-05 00:53:00,301,1,23,02-04-2020
Shandong,Mainland China,2020-02-05 01:03:00,298,0,13,02-04-2020
Shanghai,Mainland China,2020-02-05 00:23:00,233,1,12,02-04-2020
Beijing,Mainland China,2020-02-04 08:33:00,228,1,23,02-04-2020
Fujian,Mainland China,2020-02-04 12:13:00,194,0,3,02-04-2020
Heilongjiang,Mainland China,2020-02-05 01:23:00,190,2,4,02-04-2020
Shaanxi,Mainland China,2020-02-05 02:43:00,165,0,2,02-04-2020
Guangxi,Mainland China,2020-02-05 00:43:00,150,0,10,02-04-2020
Hebei,Mainland China,2020-02-05 02:53:00,135,1,4,02-04-2020
Yunnan,Mainland China,2020-02-04 23:23:00,122,0,5,02-04-2020
Hainan,Mainland China,2020-02-05 02:53:00,91,1,4,02-04-2020
Liaoning,Mainland China,2020-02-04 14:13:00,81,0,2,02-04-2020
Shanxi,Mainland China,2020-02-04 23:23:00,81,0,4,02-04-2020
Tianjin,Mainland China,2020-02-04 13:33:00,67,0,2,02-04-2020
Guizhou,Mainland China,2020-02-05 01:23:00,64,0,5,02-04-2020
Gansu,Mainland China,2020-02-04 15:43:00,57,0,4,02-04-2020
Jilin,Mainland China,2020-02-05 00:43:00,54,0,1,02-04-2020
Nei Mongol,Mainland China,2020-02-05 01:53:00,42,0,1,02-04-2020
Ningxia,Mainland China,2020-02-04 02:13:00,34,0,1,02-04-2020
Xinjiang Uygur,Mainland China,2020-02-05 02:03:00,32,0,0,02-04-2020
Thailand,Thailand,2020-02-04 15:33:00,25,0,5,02-04-2020
Singapore,Singapore,2020-02-04 15:33:00,24,0,0,02-04-2020
Japan,Japan,2020-02-04 16:43:00,22,0,1,02-04-2020
Hong Kong,Hong Kong,2020-02-05 02:33:00,18,1,0,02-04-2020
Qinghai,Mainland China,2020-02-05 01:23:00,17,0,0,02-04-2020
South Korea,South Korea,2020-02-04 15:33:00,16,0,0,02-04-2020
Australia,Australia,2020-02-01 18:12:00,13,0,2,02-04-2020
Germany,Germany,2020-02-03 20:53:00,12,0,0,02-04-2020
Taiwan,Taiwan,2020-02-04 14:53:00,11,0,0,02-04-2020
Macau,Macau,2020-02-04 04:43:00,10,0,0,02-04-2020
Malaysia,Malaysia,2020-02-04 07:33:00,10,0,0,02-04-2020
Vietnam,Vietnam,2020-02-03 21:43:00,8,0,1,02-04-2020
France,France,2020-02-01 01:52:00,6,0,0,02-04-2020
United Arab Emirates,United Arab Emirates,2020-02-02 05:43:00,5,0,0,02-04-2020
Canada,Canada,2020-02-04 00:13:00,4,0,0,02-04-2020
India,India,2020-02-03 21:43:00,3,0,0,02-04-2020
California,USA,2020-02-03 03:53:00 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito,6,0,0,02-04-2020
Illinois,USA,2020-02-01 19:43:00,2,0,0,02-04-2020
Italy,Italy,2020-01-31 08:15:00,2,0,0,02-04-2020
Philippines,Philippines,2020-02-02 03:33:00,2,1,0,02-04-2020
Russia,Russia,2020-01-31 16:13:00,2,0,0,02-04-2020
United Kingdom,United Kingdom,2020-02-01 01:52:00,2,0,0,02-04-2020
Arizona,USA,2020-02-01 19:43:00,1,0,0,02-04-2020
Belgium,Belgium,2020-02-04 15:43:00,1,0,0,02-04-2020
Cambodia,Cambodia,2020-01-31 08:15:00,1,0,0,02-04-2020
Finland,Finland,2020-01-31 08:15:00,1,0,0,02-04-2020
Massachusetts,USA,2020-02-01 19:43:00,1,0,0,02-04-2020
Nepal,Nepal,2020-01-31 08:15:00,1,0,0,02-04-2020
Spain,Spain,2020-02-01 23:43:00,1,0,0,02-04-2020
Sri Lanka,Sri Lanka,2020-01-31 08:15:00,1,0,0,02-04-2020
Sweden,Sweden,2020-02-01 02:13:00,1,0,0,02-04-2020
Xizang,Mainland China,2020-02-01 01:52:00,1,0,0,02-04-2020
Washington,USA,2020-02-01 19:43:00,1,0,0,02-04-2020
Hubei,Mainland China,2020-02-05 16:43:00,16678,479,538,02-05-2020
Guangdong,Mainland China,2020-02-05 13:23:00,895,0,49,02-05-2020
Zhejiang,Mainland China,2020-02-05 15:13:00,895,0,78,02-05-2020
Henan,Mainland China,2020-02-05 15:03:00,764,2,47,02-05-2020
Hunan,Mainland China,2020-02-05 15:23:00,661,0,54,02-05-2020
Jiangxi,Mainland China,2020-02-05 01:33:00,548,0,27,02-05-2020
Anhui,Mainland China,2020-02-05 13:43:00,530,0,23,02-05-2020
Chongqing,Mainland China,2020-02-05 09:13:00,376,2,15,02-05-2020
Jiangsu,Mainland China,2020-02-05 12:43:00,341,0,23,02-05-2020
Shandong,Mainland China,2020-02-05 10:13:00,307,0,15,02-05-2020
Sichuan,Mainland China,2020-02-05 10:13:00,301,1,24,02-05-2020
Beijing,Mainland China,2020-02-05 05:43:00,253,1,24,02-05-2020
Shanghai,Mainland China,2020-02-05 06:23:00,243,1,15,02-05-2020
Fujian,Mainland China,2020-02-05 12:33:00,205,0,11,02-05-2020
Heilongjiang,Mainland China,2020-02-05 12:13:00,190,2,7,02-05-2020
Shaanxi,Mainland China,2020-02-05 08:43:00,165,0,6,02-05-2020
Guangxi,Mainland China,2020-02-05 12:03:00,150,0,13,02-05-2020
Hebei,Mainland China,2020-02-05 11:23:00,135,1,6,02-05-2020
Yunnan,Mainland China,2020-02-05 07:43:00,124,0,5,02-05-2020
Hainan,Mainland China,2020-02-05 16:43:00,99,1,5,02-05-2020
Liaoning,Mainland China,2020-02-05 15:23:00,89,0,4,02-05-2020
Shanxi,Mainland China,2020-02-05 15:23:00,81,0,5,02-05-2020
Tianjin,Mainland China,2020-02-05 03:43:00,69,1,2,02-05-2020
Guizhou,Mainland China,2020-02-05 12:33:00,64,1,9,02-05-2020
Gansu,Mainland China,2020-02-05 16:23:00,62,0,6,02-05-2020
Jilin,Mainland China,2020-02-05 11:03:00,54,0,2,02-05-2020
Nei Mongol,Mainland China,2020-02-05 08:53:00,42,0,3,02-05-2020
Ningxia,Mainland China,2020-02-04 02:13:00,34,0,1,02-05-2020
Xinjiang Uygur,Mainland China,2020-02-05 02:03:00,32,0,0,02-05-2020
Singapore,Singapore,2020-02-05 16:33:00,28,0,0,02-05-2020
Thailand,Thailand,2020-02-04 15:33:00,25,0,5,02-05-2020
Japan,Japan,2020-02-04 16:43:00,22,0,1,02-05-2020
Hong Kong,Hong Kong,2020-02-05 13:13:00,21,1,0,02-05-2020
South Korea,South Korea,2020-02-05 15:33:00,19,0,0,02-05-2020
