Confirmed,Date,Deaths,Last Update,Recovered,Region,_id,State_Name
1,4/2/2020,0,3/26/2020 17:00,0,Timor-Leste,5e878e934d6afbef43dadda5,Timor-Leste
20,4/2/2020,1,4/1/2020 14:00,1,Tanzania,5e878e934d6afbef43dadda6,Tanzania
45,4/2/2020,0,4/2/2020 19:00,0,Uganda,5e878e934d6afbef43dadda7,Uganda
39,4/2/2020,1,4/2/2020 12:00,0,Zambia,5e878e934d6afbef43dadda8,Zambia
9,4/2/2020,1,4/3/2020 1:00,0,Zimbabwe,5e878e934d6afbef43dadda9,Zimbabwe
115242,4/2/2020,13915,4/2/2020 17:00,18278,Italy,5e878e934d6afbef43daddaa,Italy
112065,4/2/2020,10348,4/3/2020 1:00,26743,Spain,5e878e934d6afbef43daddab,Spain
50468,4/2/2020,3160,4/2/2020 12:00,16711,Iran,5e878e934d6afbef43daddac,Iran
59105,4/2/2020,4503,4/2/2020 19:00,12428,France,5e878e934d6afbef43daddad,France
9976,4/2/2020,169,4/2/2020 2:00,5828,South Korea,5e878e934d6afbef43daddae,South Korea
18827,4/2/2020,536,4/2/2020 19:00,4013,Switzerland,5e878e934d6afbef43daddaf,Switzerland
33718,4/2/2020,2921,4/2/2020 14:00,135,United Kingdom,5e878e934d6afbef43daddb0,United Kingdom
14697,4/2/2020,1339,4/2/2020 14:00,250,Netherlands,5e878e934d6afbef43daddb1,Netherlands
11129,4/2/2020,158,4/3/2020 1:00,1749,Austria,5e878e934d6afbef43daddb2,Austria
15348,4/2/2020,1011,4/2/2020 12:00,2495,Belgium,5e878e934d6afbef43daddb3,Belgium
5147,4/2/2020,50,4/3/2020 1:00,32,Norway,5e878e934d6afbef43daddb4,Norway
9034,4/2/2020,209,4/2/2020 14:00,68,Portugal,5e878e934d6afbef43daddb5,Portugal
5568,4/2/2020,308,4/2/2020 20:00,103,Sweden,5e878e934d6afbef43daddb6,Sweden
5116,4/2/2020,24,4/2/2020 17:00,520,Australia,5e878e934d6afbef43daddb7,Australia
3386,4/2/2020,123,4/2/2020 19:00,1089,Denmark,5e878e934d6afbef43daddb8,Denmark
3116,4/2/2020,50,4/2/2020 12:00,767,Malaysia,5e878e934d6afbef43daddb9,Malaysia
6857,4/2/2020,34,4/2/2020 20:00,338,Israel,5e878e934d6afbef43daddba,Israel
18135,4/2/2020,356,4/2/2020 19:00,415,Turkey,5e878e934d6afbef43daddbb,Turkey
3858,4/2/2020,44,4/3/2020 1:00,67,Czech Republic,5e878e934d6afbef43daddbc,Czech Republic
2495,4/2/2020,62,4/3/2020 1:00,472,Japan,5e878e934d6afbef43daddbd,Japan
3849,4/2/2020,98,4/2/2020 19:00,5,Ireland,5e878e934d6afbef43daddbe,Ireland
2421,4/2/2020,34,4/3/2020 1:00,125,Pakistan,5e878e934d6afbef43daddbf,Pakistan
2487,4/2/2020,30,4/2/2020 17:00,80,Luxembourg,5e878e934d6afbef43daddc0,Luxembourg
3163,4/2/2020,120,4/2/2020 17:00,58,Ecuador,5e878e934d6afbef43daddc1,Ecuador
1875,4/2/2020,15,4/2/2020 12:00,505,Thailand,5e878e934d6afbef43daddc2,Thailand
1518,4/2/2020,17,4/2/2020 12:00,300,Finland,5e878e934d6afbef43daddc3,Finland
706,4/2/2020,6,3/3/2020 3:00,10,Japan (Diamond Princess),5e878e934d6afbef43daddc4,Others
2946,4/2/2020,57,4/3/2020 1:00,56,Poland,5e878e934d6afbef43daddc5,Poland
1319,4/2/2020,2,4/2/2020 14:00,270,Iceland,5e878e934d6afbef43daddc6,Iceland
1790,4/2/2020,170,4/2/2020 12:00,112,Indonesia,5e878e934d6afbef43daddc7,Indonesia
2738,4/2/2020,94,4/2/2020 12:00,267,Romania,5e878e934d6afbef43daddc8,Romania
1885,4/2/2020,21,4/2/2020 14:00,328,Saudi Arabia,5e878e934d6afbef43daddc9,Saudi Arabia
1049,4/2/2020,4,4/2/2020 14:00,266,Singapore,5e878e934d6afbef43daddca,Singapore
949,4/2/2020,3,4/2/2020 20:00,72,Qatar,5e878e934d6afbef43daddcb,Qatar
2633,4/2/2020,107,4/2/2020 12:00,51,Philippines,5e878e934d6afbef43daddcc,Philippines
897,4/2/2020,16,4/2/2020 12:00,10,Slovenia,5e878e934d6afbef43daddcd,Slovenia
3548,4/2/2020,30,4/2/2020 12:00,235,Russia,5e878e934d6afbef43daddce,Russia
1462,4/2/2020,5,4/2/2020 19:00,50,South Africa,5e878e934d6afbef43daddcf,South Africa
858,4/2/2020,11,4/2/2020 12:00,45,Estonia,5e878e934d6afbef43daddd0,Estonia
643,4/2/2020,4,4/2/2020 19:00,381,Bahrain,5e878e934d6afbef43daddd1,Bahrain
865,4/2/2020,58,4/3/2020 1:00,201,Egypt,5e878e934d6afbef43daddd2,Egypt
1378,4/2/2020,37,4/2/2020 12:00,35,Mexico,5e878e934d6afbef43daddd3,Mexico
1011,4/2/2020,7,4/2/2020 14:00,88,Croatia,5e878e934d6afbef43daddd4,Croatia
1475,4/2/2020,37,4/3/2020 1:00,9,Panama,5e878e934d6afbef43daddd5,Panama
494,4/2/2020,16,4/2/2020 12:00,43,Lebanon,5e878e934d6afbef43daddd6,Lebanon
772,4/2/2020,54,4/2/2020 17:00,202,Iraq,5e878e934d6afbef43daddd7,Iraq
1171,4/2/2020,31,4/2/2020 17:00,0,Serbia,5e878e934d6afbef43daddd8,Serbia
1380,4/2/2020,60,4/2/2020 17:00,16,Dominican Republic,5e878e934d6afbef43daddd9,Dominican Republic
986,4/2/2020,63,4/2/2020 17:00,61,Algeria,5e878e934d6afbef43daddda,Algeria
663,4/2/2020,4,4/2/2020 12:00,33,Armenia,5e878e934d6afbef43dadddb,Armenia
342,4/2/2020,0,4/2/2020 12:00,81,Kuwait,5e878e934d6afbef43dadddc,Kuwait
457,4/2/2020,10,4/2/2020 17:00,25,Bulgaria,5e878e934d6afbef43dadddd,Bulgaria
363,4/2/2020,0,3/31/2020 11:00,7,Slovakia,5e878e934d6afbef43daddde,Slovakia
245,4/2/2020,30,4/2/2020 20:00,21,San Marino,5e878e934d6afbef43dadddf,San Marino
1024,4/2/2020,8,4/2/2020 20:00,96,United Arab Emirates,5e878e934d6afbef43dadde0,United Arab Emirates
458,4/2/2020,0,4/2/2020 12:00,1,Latvia,5e878e934d6afbef43dadde1,Latvia
350,4/2/2020,2,4/2/2020 2:00,62,Uruguay,5e878e934d6afbef43dadde2,Uruguay
585,4/2/2020,21,4/2/2020 12:00,42,Hungary,5e878e934d6afbef43dadde3,Hungary
649,4/2/2020,8,4/2/2020 12:00,7,Lithuania,5e878e934d6afbef43dadde4,Lithuania
396,4/2/2020,2,4/2/2020 20:00,6,Costa Rica,5e878e934d6afbef43dadde5,Costa Rica
384,4/2/2020,11,4/2/2020 14:00,17,North Macedonia,5e878e934d6afbef43dadde6,North Macedonia
233,4/2/2020,0,4/3/2020 1:00,75,Vietnam,5e878e934d6afbef43dadde7,Vietnam
428,4/2/2020,15,4/2/2020 12:00,10,Andorra,5e878e934d6afbef43dadde8,Andorra
708,4/2/2020,44,4/3/2020 1:00,31,Morocco,5e878e934d6afbef43dadde9,Morocco
299,4/2/2020,5,4/2/2020 19:00,45,Jordan,5e878e934d6afbef43daddea,Jordan
356,4/2/2020,10,4/2/2020 17:00,28,Cyprus,5e878e934d6afbef43daddeb,Cyprus
505,4/2/2020,6,4/2/2020 17:00,23,Moldova,5e878e934d6afbef43daddec,Moldova
533,4/2/2020,16,4/3/2020 1:00,20,Bosnia and Herzegovina,5e878e934d6afbef43dadded,Bosnia and Herzegovina
196,4/2/2020,0,4/2/2020 12:00,2,Malta,5e878e934d6afbef43daddee,Malta
277,4/2/2020,16,4/2/2020 12:00,67,Albania,5e878e934d6afbef43daddef,Albania
133,4/2/2020,1,4/2/2020 12:00,56,Brunei,5e878e934d6afbef43daddf0,Brunei
110,4/2/2020,0,4/2/2020 12:00,34,Cambodia,5e878e934d6afbef43daddf1,Cambodia
151,4/2/2020,3,4/2/2020 17:00,21,Sri Lanka,5e878e934d6afbef43daddf2,Sri Lanka
304,4/2/2020,4,4/2/2020 14:00,53,Belarus,5e878e934d6afbef43daddf3,Belarus
455,4/2/2020,14,4/2/2020 17:00,5,Tunisia,5e878e934d6afbef43daddf4,Tunisia
288,4/2/2020,16,4/2/2020 14:00,50,Burkina Faso,5e878e934d6afbef43daddf5,Burkina Faso
146,4/2/2020,5,4/3/2020 1:00,43,Venezuela,5e878e934d6afbef43daddf6,Venezuela
797,4/2/2020,1,4/2/2020 2:00,92,New Zealand,5e878e934d6afbef43daddf7,New Zealand
400,4/2/2020,5,4/2/2020 12:00,26,Azerbaijan,5e878e934d6afbef43daddf8,Azerbaijan
435,4/2/2020,3,4/2/2020 19:00,27,Kazakhstan,5e878e934d6afbef43daddf9,Kazakhstan
195,4/2/2020,1,4/2/2020 12:00,55,Senegal,5e878e934d6afbef43daddfa,Senegal
128,4/2/2020,6,4/2/2020 19:00,24,Guadeloupe,5e878e934d6afbef43daddfb,Guadeloupe
231,4/2/2020,1,4/2/2020 12:00,57,Oman,5e878e934d6afbef43daddfc,Oman
134,4/2/2020,0,4/2/2020 19:00,26,Georgia,5e878e934d6afbef43daddfd,Georgia (country)
94,4/2/2020,5,4/3/2020 1:00,1,Trinidad and Tobago,5e878e934d6afbef43daddfe,Trinidad and Tobago
897,4/2/2020,22,4/2/2020 20:00,19,Ukraine,5e878e934d6afbef43daddff,Ukraine
308,4/2/2020,0,4/2/2020 17:00,40,Reunion,5e878e934d6afbef43dade00,Reunion
205,4/2/2020,2,4/2/2020 20:00,25,Uzbekistan,5e878e934d6afbef43dade01,Uzbekistan
306,4/2/2020,7,4/3/2020 1:00,10,Cameroon,5e878e934d6afbef43dade02,Cameroon
138,4/2/2020,3,4/2/2020 20:00,27,Martinique,5e878e934d6afbef43dade03,Martinique
75,4/2/2020,0,4/2/2020 17:00,0,Liechtenstein,5e878e934d6afbef43dade04,Liechtenstein
273,4/2/2020,6,4/2/2020 20:00,10,Afghanistan,5e878e934d6afbef43dade05,Afghanistan
161,4/2/2020,1,4/3/2020 1:00,18,Palestine,5e878e934d6afbef43dade06,Palestine
134,4/2/2020,13,4/3/2020 1:00,3,Democratic Republic of the Congo,5e878e934d6afbef43dade07,Democratic Republic of the Congo
56,4/2/2020,6,4/2/2020 12:00,25,Bangladesh,5e878e934d6afbef43dade08,Bangladesh
184,4/2/2020,2,4/2/2020 20:00,20,Nigeria,5e878e934d6afbef43dade09,Nigeria
219,4/2/2020,14,4/2/2020 12:00,3,Honduras,5e878e934d6afbef43dade0a,Honduras
123,4/2/2020,7,4/2/2020 12:00,1,Bolivia,5e878e934d6afbef43dade0b,Bolivia
77,4/2/2020,3,4/2/2020 2:00,2,Paraguay,5e878e934d6afbef43dade0c,Paraguay
233,4/2/2020,6,4/2/2020 17:00,13,Cuba,5e878e934d6afbef43dade0d,Cuba
204,4/2/2020,5,4/2/2020 17:00,31,Ghana,5e878e934d6afbef43dade0e,Ghana
51,4/2/2020,0,4/1/2020 1:00,15,French Guiana,5e878e934d6afbef43dade0f,French Guiana
84,4/2/2020,0,4/2/2020 19:00,0,Rwanda,5e878e934d6afbef43dade10,Rwanda
47,4/2/2020,1,4/2/2020 19:00,12,Guatemala,5e878e934d6afbef43dade11,Guatemala
47,4/2/2020,3,4/3/2020 1:00,2,Jamaica,5e878e934d6afbef43dade12,Jamaica
39,4/2/2020,2,4/2/2020 19:00,17,Togo,5e878e934d6afbef43dade13,Togo
110,4/2/2020,3,4/2/2020 14:00,4,Kenya,5e878e934d6afbef43dade14,Kenya
194,4/2/2020,1,4/3/2020 1:00,15,Cote d'Ivoire,5e878e934d6afbef43dade15,Cote d'Ivoire
19,4/2/2020,0,4/1/2020 14:00,13,Maldives,5e878e934d6afbef43dade16,Maldives
60,4/2/2020,1,4/2/2020 19:00,2,Monaco,5e878e934d6afbef43dade17,Monaco
25,4/2/2020,0,3/31/2020 11:00,4,Ethiopia,5e878e934d6afbef43dade18,Ethiopia
14,4/2/2020,0,4/1/2020 11:00,2,Mongolia,5e878e934d6afbef43dade19,Mongolia
19,4/2/2020,3,4/2/2020 2:00,0,Guyana,5e878e934d6afbef43dade1a,Guyana
10,4/2/2020,0,3/31/2020 11:00,0,Seychelles,5e878e934d6afbef43dade1b,Seychelles
10,4/2/2020,0,4/1/2020 11:00,0,Suriname,5e878e934d6afbef43dade1c,Suriname
21,4/2/2020,1,4/3/2020 1:00,0,Gabon,5e878e934d6afbef43dade1d,Gabon
37,4/2/2020,0,4/1/2020 1:00,0,French Polynesia,5e878e934d6afbef43dade1e,French Polynesia
14,4/2/2020,0,4/1/2020 14:00,2,Namibia,5e878e934d6afbef43dade1f,Namibia
5,4/2/2020,0,4/2/2020 12:00,1,Bhutan,5e878e934d6afbef43dade20,Bhutan
13,4/2/2020,0,4/1/2020 1:00,1,Saint Lucia,5e878e934d6afbef43dade21,Saint Lucia
8,4/2/2020,2,4/2/2020 17:00,2,Sudan,5e878e934d6afbef43dade22,Sudan
6,4/2/2020,0,4/2/2020 12:00,1,Nepal,5e878e934d6afbef43dade23,Nepal
52,4/2/2020,0,4/2/2020 14:00,0,Guinea,5e878e934d6afbef43dade24,Guinea
60,4/2/2020,0,4/2/2020 17:00,1,Aruba,5e878e934d6afbef43dade25,Aruba
2,4/2/2020,0,3/14/2020 18:00,0,Jersey,5e878e934d6afbef43dade26,Jersey
6,4/2/2020,1,3/31/2020 1:00,2,Mauritania,5e878e934d6afbef43dade27,Mauritania
9,4/2/2020,0,4/2/2020 20:00,0,Antigua and Barbuda,5e878e934d6afbef43dade28,Antigua and Barbuda
2,4/2/2020,0,4/2/2020 2:00,1,Saint Vincent and the Grenadines,5e878e934d6afbef43dade29,Saint Vincent and the Grenadines
11,4/2/2020,1,3/30/2020 16:00,2,Curacao,5e878e934d6afbef43dade2a,Curacao
10,4/2/2020,0,3/30/2020 13:00,2,Greenland,5e878e934d6afbef43dade2b,Greenland
1,4/2/2020,0,3/13/2020 14:00,0,Guernsey,5e878e934d6afbef43dade2c,Guernsey
7,4/2/2020,0,4/3/2020 1:00,0,Vatican City,5e878e934d6afbef43dade2d,Vatican City
28,4/2/2020,1,4/3/2020 1:00,0,Cayman Islands,5e878e934d6afbef43dade2e,Cayman Islands
1265,4/2/2020,36,2020-04-03 03:00:00 * CABA 345; Buenos Aires 316; Santa Fe 152; Cordoba 117; Chaco 99; Tierra del Fuego 63; Neuquen 28; Mendoza 25; Corrientes 22; Santa Cruz 21; Tucuman 21; Entre Rios 16; Rio Negro 9; San Luis 9; Jujuy 5; La Rioja 4; La Pampa 3; Misiones 3; Salta 3; Santiago del Estero 3; San Juan 1. Source: @SouthernVOID,256,Argentina,5e878e934d6afbef43dade2f,Argentina
7910,4/2/2020,299,2020-04-03 02:00:00 * States Acre 43 Amazonas 229 Amapá 11 Pará 46 Rondônia 10 Roraima 26 Tocantins 12 Alagoas 18 Bahia 267 Ceara 550 Maranhão 71 Paraíba 21 Pernambuco 106 Piauí 19 Rio Grande do Norte 105 Sergipe 23 Espírito Santo 120 Minas Gerais 370 Rio de Janeiro 992 São Paulo 3506 Distrito Federal 370 Goiás 73 Mato Grosso do Sul 53 Mato Grosso 36 Paraná 252 Rio Grande do Sul 334 Santa Catarina 247. Source: @HeidyBello,127,Brazil,5e878e934d6afbef43dade30,Brazil
11067,4/2/2020,130,2020-04-02 17:00:00 * Completed Tests: 272671; Tests in Progress 7664; British Columbia 1066; Alberta 871; Saskatchewan 193; Manitoba 127; Ontario 2793; Quebec 5518; Newfoundland 183; New Brunswick 81; Nova Scotia 193; Prince Edward Island 21; Northwest Territories 2; Yukon 5,1891,Canada,5e878e934d6afbef43dade31,Canada
3404,4/2/2020,18,2020-04-02 17:00:00 * Arica 7; Tarapaca 12; Antofagasta 47; Atacama 3; Coquimbo 34; Valparaiso 156; Metropolitana 1636; O'Higgins 32; Maule 82; Ñuble 341; Biobio 275; Araucania 389; Los Rios 68; Los Lagos 203; Aysen 5; Magallanes 114. Source: @SouthernVOID,335,Chile,5e878e934d6afbef43dade32,Chile
1161,4/2/2020,19,2020-04-03 02:00:00 * States Bogotá D.C. 542 Cundinamarca 42 Antioquia 127 Valle del Cauca 150 Bolívar 42 Atlántico 35 Magdalena 12 Cesar 16 Sucre 1 Guajira 1 Córdoba 2 Norte de Santander 21 Santander 12 Cauca 12 Caldas 16 Risaralda 35 Quindío 23 Huila 30 Tolima 14 Meta 12 Casanare 2 San Andrés y Providencia 2 Nariño 6 Boyacá 6. Source: @HeidyBello,55,Colombia,5e878e934d6afbef43dade33,Colombia
84794,4/2/2020,1107,2020-04-03 02:00:00 * States (not updated after 776360) Baden-Württemberg 16076; Bavaria 18571; Berlin 2993; Brandenburg 1107; Bremen 332; Hamburg 2437; Hesse 3758; Mecklenburg-Vorpommern 443; Lower Saxony 5008; North Rhine-Westphalia 17157; Rhineland-Palatinate 3331; Saarland 1073; Saxony 2304; Saxony-Anhalt 820; Schleswig-Holstein 1299; Thuringia 927; Source: @iceweasel,22440,Germany,5e878e934d6afbef43dade34,Germany
1584,4/2/2020,50,2020-04-02 17:00:00 * Attica 641; Aegean Islands 9; Thrace 24; Macedonia 122; Epirus 7; Thessaly 14; Peloponesse 78; Dodecanese 2; Central Greece 6; Crete 12; Ionian Islands 7; Cyclades 1; Undefined Location 621. Source: @bikerboyGR,52,Greece,5e878e934d6afbef43dade35,Greece
2543,4/2/2020,72,2020-04-01 02:00:00 * (not updated after 1069) State Kerala 202; Maharashtra 198; Delhi 87; Karnataka 83; Uttar Pradesh 82; Telangana 71; Gujarat 69; Tamil Nadu 67; Rajasthan 59; Jammu and Kashmir 48; Madhya Pradesh 47; Punjab 38; Haryana 36; Andhra Pradesh 23; West Bengal 22; Bihar 15; Ladakh 13; Andaman and Nicobar Islands 9; Chandigarh 8; Uttarakhand 7; Chhattisgarh 7; Goa 5; Odisha 3; Himachal Pradesh 3; Puducherry 1; Manipur 1; Mizoram 1,191,India,5e878e934d6afbef43dade36,India
1414,4/2/2020,18,2020-04-03 02:00:00 * Lima 1059; Loreto 72; Callao 40; Lambayeque 37; Piura 27; Cusco 38; Arequipa 30; Junin 17; La Libertad 34; Tumbes 15; Ancash 15; Ica 8; Huanuco 6; San Martin 6; Ayacucho 1; Cajamarca 3; Madre de Dios 1; Pasco 1; Tacna 3; Huancavelica 1. Source: @SouthernVOID,537,Peru,5e878e934d6afbef43dade37,Peru
0,4/2/2020,0,4/3/2020 3:00,9228,USA,5e878e934d6afbef43dade38,USA (Aggregate Recovered)
92743,4/2/2020,2468,2020-04-03 03:00:00 * CTY: Oswego 28; Orange 2048; Ontario 26; Onondaga 301; Oneida 61; Niagara 91; New York 51809; Nassau 10587; Montgomery 9; Monroe 420; Madison 77; Livingston 18; Lewis 2; Jefferson 15; Herkimer 14; Hamilton 2; Greene 21; Genesee 17; Fulton 6; Franklin 9; Essex 7; Erie 734; Dutchess 667; Delaware 23; Cortland 14; Columbia 51; Clinton 26; Chenango 28; Chemung 22; Chautauqua 8; Cayuga 6; Cattaraugus 8; Broome 46; Allegany 13; Albany 253; Yates 1; Wyoming 15; Westchester 11567; Wayne 27; Washington 13; Warren 18; Ulster 243; Tompkins 87; Tioga 8; Sullivan 156; Suffolk 8746; Steuben 43; St. Lawrence 42; Seneca 4; Schuyler 3; Schoharie 9; Schenectady 101; Saratoga 132; Rockland 3751; Rensselaer 67; Putnam 216; Otsego 21; Orleans 6,0,USA,5e878e934d6afbef43dade39,New York
25590,4/2/2020,537,2020-04-03 03:00:00 * CTY: Warren 116; Union 2010; Atlantic 50; Bergen 4099; Burlington 294; Camden 343; Cape May 34; Cumberland 31; Essex 2617; Gloucester 169; Hudson 2270; Hunterdon 130; Mercer 386; Middlesex 1766; Monmouth 1458; Morris 1082; Ocean 1371; Passaic 1750; Salem 20; Somerset 549; Sussex 179; unknown 4866,0,USA,5e878e934d6afbef43dade3a,New Jersey
11126,4/2/2020,244,2020-04-03 03:00:00 * CTY: Calaveras 3; Colusa 1; Contra Costa 276; El Dorado 18; Fresno 94; Glenn 2; Humboldt 37; Imperial 43; Inyo 10; Kern 158; Kings 5; Los Angeles 4045; Madera 25; Marin 118; Mendocino 4; Merced 12; Mono 18; Monterey 48; Napa 18; Nevada 26; Orange 656; Placer 90; Plumas 1; Riverside 493; Sacramento 341; San Benito 23; San Bernardino 304; San Diego 966; San Francisco 450; San Joaquin 173; San Luis Obispo 89; San Mateo 453; Santa Barbara 139; Santa Clara 1019; Santa Cruz 57; Shasta 11; Siskiyou 3; Solano 61; Sonoma 91; Stanislaus 50; Sutter 14; Tulare 74; Tuolumne 2; Ventura 177; Yolo 33; Yuba 8; Butte 9; Amador 3; Alpine 1; Alameda 373; Del Norte 1,0,USA,5e878e934d6afbef43dade3b,California
10791,4/2/2020,417,2020-04-03 03:00:00 * CTY: St. Joseph 8; Allegan 5; Antrim 4; Arenac 1; Barry 4; Bay 16; Berrien 40; Branch 5; Calhoun 25; Cass 6; Charlevoix 5; Cheboygan 3; Chippewa 1; Clare 1; Clinton 43; Crawford 1; Delta 4; Dickinson 1; Eaton 37; Emmet 6; Genesee 349; Gladwin 2; Gogebic 3; Grand Traverse 9; Gratiot 5; Hillsdale 24; Houghton 1; Huron 4; Ingham 128; Ionia 5; Iosco 1; Isabella 8; Jackson 67; Kalamazoo 34; Kalkaska 7; Kent 125; Lapeer 21; Leelanau 1; Lenawee 24; Livingston 113; Mackinac 1; Macomb 1332; Manistee 1; Marquette 5; Mecosta 3; Midland 15; Missaukee 1; Monroe 79; Montcalm 10; Muskegon 26; Newaygo 2; Oakland 2183; Oceana 2; Ogemaw 2; Osceola 3; Oscoda 2; Other 166; Otsego 19; Ottawa 35; Out of State 48; Roscommon 1; Saginaw 82; Sanilac 8; Shiawassee 17; St. Clair 53; Tuscola 14; unknown 12; Van Buren 12; Washtenaw 438; Wayne 2211; Wayne--Detroit 2858; Wexford 3,0,USA,5e878e934d6afbef43dade3c,Michigan
9159,4/2/2020,310,2020-04-03 03:00:00 * CTY: Union 13; Vernon 7; Washington 50; Webster 19; West Baton Rouge 19; West Feliciana 20; Winn 2; Allen 26; Ascension 201; Assumption 31; Avoyelles 34; Beauregard 10; Bienville 8; Bossier 87; Caddo 336; Calcasieu 108; Catahoula 5; Claiborne 11; Concordia 8; De Soto 42; East Baton Rouge 325; East Carroll 1; East Feliciana 14; Evangeline 16; Franklin 5; Grant 5; Iberia 67; Iberville 69; Jackson 4; Jefferson 2178; Jefferson Davis 13; La Salle 2; Lafourche 158; Lincoln 13; Livingston 33; Madison 1; Morehouse 4; Natchitoches 4; Orleans 3148; Ouachita 94; Plaquemines 68; Pointe Coupee 12; Rapides 77; Red River 1; Richland 4; Sabine 4; St. Bernard 181; St. Charles 180; St. Helena 1; St. James 110; St. John the Baptist 274; St. Landry 56; St. Martin 58; St. Mary 42; St. Tammany 399; Tangipahoa 42; Terrebonne 97; Parish Under Investigation 38; Vermilion 16; Lafayette 247; Acadia 61,0,USA,5e878e934d6afbef43dade3d,Louisiana
9008,4/2/2020,144,2020-04-03 03:00:00 * CTY: Gadsden 2; Glades 3; Gulf 1; Hardee 1; Hendry 4; Hernando 34; Highlands 24; Hillsborough 404; Holmes 1; Indian River 41; Jackson 4; Lake 82; Lee 275; Leon 35; Levy 2; Madison 2; Manatee 89; Marion 33; Martin 34; Miami-Dade 2886; Monroe 38; Nassau 16; Okaloosa 51; Orange 541; Osceola 170; Palm Beach 737; Pasco 66; Pinellas 273; Polk 103; Putnam 14; Santa Rosa 47; Sarasota 110; Seminole 145; St. Johns 102; St. Lucie 48; Sumter 66; Suwannee 7; unknown 9; Union 1; Volusia 102; Wakulla 2; Walton 19; Washington 1; Okeechobee 1; Alachua 95; Baker 11; Bay 15; Bradford 5; Brevard 49; Broward 1481; Calhoun 1; Charlotte 38; Citrus 27; Clay 58; Collier 178; Columbia 4; Desoto 8; Duval 286; Escambia 101; Flagler 25,0,USA,5e878e934d6afbef43dade3e,Florida
8966,4/2/2020,154,2020-04-03 03:00:00 * CTY: Berkshire 213; Worcester 667; unknown 270; Suffolk 1896; Plymouth 621; Norfolk 938; Middlesex 1870; Hampshire 102; Barnstable 283; Hampden 546; Franklin 85; Essex 1039; Dukes and Nantucket 12; Bristol 424,0,USA,5e878e934d6afbef43dade3f,Massachusetts
7697,4/2/2020,167,2020-04-03 03:00:00 * CTY: McLean 32; Menard 1; Monroe 4; Montgomery 2; Morgan 5; Ogle 1; Peoria 11; Randolph 8; Rock Island 21; Saline 1; Sangamon 18; St. Clair 55; Stephenson 3; Tazewell 5; unknown 37; Vermilion 2; Washington 1; Whiteside 6; Will 384; Williamson 1; Winnebago 24; Woodford 3; Henry 4; Piatt 1; Moultrie 1; Mercer 1; Macoupin 1; Logan 1; Franklin 1; Adams 2; Bond 3; Bureau 2; Carroll 4; Champaign 43; Grundy 5; Christian 15; Clark 2; Clinton 8; Cook 5575; Crawford 1; Cumberland 1; DeKalb 16; Douglas 8; DuPage 448; Fayette 2; Ford 1; Iroquois 2; Jackson 6; Jo Daviess 3; Kane 154; Kankakee 55; Kendall 36; Knox 1; La Salle 6; Lake 542; Livingston 5; Macon 2; Madison 29; Marion 2; Marshall 1; Massac 1; McHenry 81,0,USA,5e878e934d6afbef43dade40,Illinois
7345,4/2/2020,92,2020-04-03 03:00:00 * CTY: Potter 2; Philadelphia 2100; Perry 3; Northumberland 8; Wyoming 1; York 102; Warren 1; Washington 38; Wayne 17; Westmoreland 84; Forest 1; Pike 68; ​Somerset 3; Susquehanna 3; Snyder 3; Tioga 2; Union 2; Venango 3; Adams 18; Allegheny 419; ​Armstrong 7; Beaver 55; Bedford 3; Berks 168; Blair 4; Bradford 8; Bucks 450; Butler 69; Cambria 4; Cameron 1; ​Carbon 26; Centre 28; Chester 210; Clarion 4; ​Clearfield 4; Columbia 11; Crawford 5; Cumberland 41; Dauphin 67; Delaware 470; Erie 17; Fayette 15; Franklin 23; Greene 11; Huntingdon 2; Indiana 6; Juniata 2; Lackawanna 108; Lancaster 203; Lawrence 16; Lebanon 45; Lehigh 479; Luzerne 384; Lycoming 7; Mckean 1; Mercer 9; Mifflin 1; Monroe 321; Montgomery 735; Montour 15; Northampton 378; Schuylkill 54,0,USA,5e878e934d6afbef43dade41,Pennsylvania
6595,4/2/2020,272,2020-04-03 03:00:00 * CTY: Grant 75; Chelan 20; Kitsap 85; King 2656; Jefferson 19; Pierce 498; Okanogan 4; Mason 11; Lincoln 1; Island 119; Grays Harbor 2; Adams 20; Clallam 8; Franklin 43; Benton 133; Whitman 11; Whatcom 175; Walla Walla 8; unknown 501; Thurston 55; Stevens 5; Spokane 182; Snohomish 1376; Skamania 1; Skagit 153; San Juan 6; Ferry 1; Douglas 6; Cowlitz 18; Yakima 240; Columbia 1; Clark 131; Lewis 12; Klickitat 9; Kittitas 10,0,USA,5e878e934d6afbef43dade42,Washington
